,MoviesN,AvgPop,AvgIMDB,Score
Dana Ashbrook,1,0.005868025641727425,0.5061728395061728,0.04244594280305607
Zinedine Zidane,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Vanessa Hessler,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Paolo Kessisoglu,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Luca Bizzarri,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Tony Parker,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Alexandre Astier,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Francis Lalanne,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Michael Herbig,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Franck Dubosc,1,0.0336693588940823,0.49382716049382713,0.04240999414216037
Nina Wayne,1,0.0034306893678446486,0.5061728395061728,0.04235878152131688
Elaine May,1,0.0034306893678446486,0.5061728395061728,0.04235878152131688
Eddie Mayehoff,1,0.0034306893678446486,0.5061728395061728,0.04235878152131688
Takato Yamashita,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
Oded Fehr,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
Ofilio Portillo,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
Sandrine Holt,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
Aryana Engineer,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
Robin Kasyanov,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
Mika Nakashima,1,0.0033017926969595686,0.5061728395061728,0.04235417206337435
David Chung,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Nancy Martin,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Andrea Lowe,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Mischa Hausserman,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Pierre Issot,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Soon-Tek Oh,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Michiyo Tanaka,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Christopher Cary,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Randon Lo,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Dean Raphael Ferrandini,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
John Wesley,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Joe Michael Terry,1,0.03171430420866186,0.49382716049382713,0.042340079672795836
Jason Ferraro,1,0.002566702913183821,0.5061728395061728,0.04232788460832195
Shenae Grimes,1,0.031343356397317654,0.49382716049382713,0.04232681425388685
Sharon Angela,1,0.031343356397317654,0.49382716049382713,0.04232681425388685
Karen Clark,1,0.031343356397317654,0.49382716049382713,0.04232681425388685
Jack Kruschen,1,0.0024066281894589317,0.5061728395061728,0.04232216019587898
Joseph Maher,1,0.0024066281894589317,0.5061728395061728,0.04232216019587898
Jerry Maren,1,0.0024066281894589317,0.5061728395061728,0.04232216019587898
Peter Isacksen,1,0.0024066281894589317,0.5061728395061728,0.04232216019587898
Eve Arden,1,0.0024066281894589317,0.5061728395061728,0.04232216019587898
Richard Stahl,1,0.0024066281894589317,0.5061728395061728,0.04232216019587898
Steve Terada,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Shannon Murray,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Christina Bach,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Maurice Johnson,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Morris Chestnut,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Boyana Balta,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Kevin Tillett,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
GiGi Erneta,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Micheal K. Douglas,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
John C. Coffman,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Jaz Sinclair,1,0.05934045412303048,0.4814814814814813,0.04229786630216684
Maia Campbell,1,0.0007587553044551831,0.5061728395061728,0.042263230816974945
Willie Ross,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Joann Condon,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Takeshi Nara,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Troy Jackson,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Peter-Hugo Daly,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Jackie D. Broad,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Iliana Flade,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Donna Combe,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Charles Dale,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Alison Garland,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Liam Barr,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Sharon Duce,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
James Wooton,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Akimori Nakagawa,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Ilka Schirner,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Rachel Smith,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Tim Murphy,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Toby Longworth,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Mirjam Wiesemann,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Noriaki Iwaya,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Masaru Kudo,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Claire Cathcart,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Jason Moore,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Fine Time Fontayne,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Annette Badland,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Lisa Riley,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Janice Small,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Kate Fitzgerald,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Charlotte Brittain,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Sharon Holland,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Sharon D. Clarke,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Mikyla Dodd,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Rachel Fielding,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Takahito Toinaga,1,0.00014526549675073237,0.5061728395061728,0.0422412918836622
Anton Rattinger,1,6.687476496792487e-06,0.5061728395061728,0.0422363362121795
Ellen Umlauf,1,6.687476496792487e-06,0.5061728395061728,0.0422363362121795
Isabel Trimborn,1,6.687476496792487e-06,0.5061728395061728,0.0422363362121795
Erik Goertz,1,6.687476496792487e-06,0.5061728395061728,0.0422363362121795
Ralf Richter,1,6.687476496792487e-06,0.5061728395061728,0.0422363362121795
Dieter Wardetzky,1,6.687476496792487e-06,0.5061728395061728,0.0422363362121795
Mike Pyle,1,0.028635669921839663,0.49382716049382713,0.04222998501194783
Garry Cooper,1,0.028635669921839663,0.49382716049382713,0.04222998501194783
Andrei Arlovski,1,0.028635669921839663,0.49382716049382713,0.04222998501194783
Martha Burns,1,0.026132506738494182,0.49382716049382713,0.04214046970222193
Lorene Noh,1,0.025274783048132014,0.49382716049382713,0.042109796751168306
Jimmy Buffett,1,0.025274783048132014,0.49382716049382713,0.042109796751168306
Misty Rosas,1,0.025274783048132014,0.49382716049382713,0.042109796751168306
Carolyn Seymour,1,0.025274783048132014,0.49382716049382713,0.042109796751168306
Bill Pugin,1,0.025274783048132014,0.49382716049382713,0.042109796751168306
Brenda Lee,1,0.0250325299953164,0.49382716049382713,0.04210113356963899
Roxanne Hart,1,0.02472301227780999,0.49382716049382713,0.042090064944735675
Jamie Croft,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Jason Narvy,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Peter Mochrie,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Steve Cardenas,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Paul Schrier,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
David Yost,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Karan Ashley,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Johnny Yong Bosch,1,0.024452000639184897,0.49382716049382713,0.042080373330967834
Yann Collette,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Vivienne Westwood,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Anne Canovas,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Thierry Mugler,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
David Copperfield,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Rossy de Palma,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Helena Christensen,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Christian Lacroix,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Tatjana Patitz,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Georgianna Robertson,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Michel Blanc,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Naomi Campbell,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Chiara Mastroianni,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Tara Leon,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Issey Miyake,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Christy Turlington,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Sonia Rykiel,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Claudia Schiffer,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Linda Evangelista,1,0.02178956341904543,0.49382716049382713,0.04198516224206552
Bruno Gunn,1,0.020331341936744577,0.49382716049382713,0.04193301496357181
Sean T. Krishnan,1,0.020331341936744577,0.49382716049382713,0.04193301496357181
Steven Afrikaner,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Boubacar Babiane,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Gabriel Malema,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Mark Simmons,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Charles Baloyi,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Kolby Pistak,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Ben Hart,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Ben Coyle-Larner,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Joe Vaz,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Tony Caprari,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Sadrag Nakale,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Kabelo Murray,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Heberth Somaeb,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Marco Khan,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Farouk Valley Omar,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Junior Oliphant,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Kristian Beazley,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Andrew Stehlin,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Nimiah Rodgers,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Antonio Fisher,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Janine Manuel,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Jacob Renton,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Hannah Westbury,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Mo Zinal,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Grayson Hunt Urwin,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Joshua Peters,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Mykhail Cohen,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Matthew Navin,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Joel Fry,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Tim Barlow,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Nathanael Baring,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Suri van Sornsen,1,0.048714704962914517,0.4814814814814813,0.04191788019759888
Isaiah Mustafa,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Avalon Robbins,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Lance Chantiles-Wertz,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Larry David,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Lee Armstrong,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Mike Sorrentino,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Jake Peck,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Max Charles,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Ronnie Ortiz-Magro,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Carly Craig,1,0.046546883391220796,0.4814814814814813,0.04184035699786834
Ronald E. House,1,0.017289090167813048,0.49382716049382713,0.04182422137345673
Emily Longstreth,1,0.017289090167813048,0.49382716049382713,0.04182422137345673
Garikayi Mutambirwa,1,0.017127274820325333,0.49382716049382713,0.041818434714782166
French Stewart,1,0.017127274820325333,0.49382716049382713,0.041818434714782166
Lindze Letherman,1,0.017127274820325333,0.49382716049382713,0.041818434714782166
Jason George,1,0.017127274820325333,0.49382716049382713,0.041818434714782166
Cecilia Amati,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Sayoh Lahai,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Eddie Osei,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Alessandro Casula,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Michel Leroy,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Remy Sweeney,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Lydia Darly,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
John Sesay,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
James Paparella,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Yemi Goodman Ajibade,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Robert Davide,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
James Bellamy,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Matti Ristinen,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Andrew French,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Silvio Jimenez Hernandez,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Antonie Kamerling,1,0.045337616363222456,0.4814814814814813,0.041797112548895614
Courtney J. Clark,1,0.04443348764334324,0.4814814814814813,0.041764780113307504
Anita Briem,1,0.04443348764334324,0.4814814814814813,0.041764780113307504
Gabrielle Chapin,1,0.04443348764334324,0.4814814814814813,0.041764780113307504
Courtney Shay Young,1,0.04443348764334324,0.4814814814814813,0.041764780113307504
John Alexander,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Shelby Grimm,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Aree Davis,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Gregg London,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
William T. Lewis,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Bob Hartley,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Harry J. Campbell,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Heather Juergensen,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Zach Minkoff,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Bridget Brno,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Clayton Martinez,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Tim Reeder,1,0.0404013640279755,0.4814814814814813,0.041620587838235634
Daniel Hugh Kelly,1,0.010660686960283484,0.49382716049382713,0.041587183864253245
Jordan Mott,1,0.010660686960283484,0.49382716049382713,0.041587183864253245
Hudson Leick,1,0.010660686960283484,0.49382716049382713,0.041587183864253245
Zabou Breitman,1,0.008773356464227227,0.49382716049382713,0.04151969127126784
Tawny Kitaen,1,0.008773356464227227,0.49382716049382713,0.04151969127126784
Derek Burnell,1,0.03659418122147828,0.4814814814814813,0.041484439643673585
