name,MoviesN,AvgPop,AvgIMDB,Score
Horipro,1,0.003945826970454159,0.6296296296296295,0.05267869038189038
Lascaux Films,1,0.032663779658810316,0.6172839506172838,0.05267552083554075
Latitude Productions,1,0.032663779658810316,0.6172839506172838,0.05267552083554075
Hypnopolis,1,0.003544498311953519,0.6296296296296295,0.05266433851725503
Dolly Hall Productions,1,0.032038296953379966,0.6172839506172838,0.052653153025692276
Daryl Prince Productions,1,0.031986659608831854,0.6172839506172838,0.05265130642898559
Da Vinci Media Ventures,1,0.031986659608831854,0.6172839506172838,0.05265130642898559
Hugo Productions,1,0.031986659608831854,0.6172839506172838,0.05265130642898559
Cuatro Plus Films,1,0.031986659608831854,0.6172839506172838,0.05265130642898559
The Ink Factory,1,0.029833205145676528,0.6172839506172838,0.05257429700965069
Amazon Prime Instant Video,1,0.029833205145676528,0.6172839506172838,0.05257429700965069
Fantasy Films,1,0.027552288285616698,0.6172839506172838,0.05249272942326809
Ealing Metro International,1,0.025733332972211923,0.6172839506172838,0.05242768198675244
Altus Productions,1,0.025733332972211923,0.6172839506172838,0.05242768198675244
MJW Films,1,0.024976422728945343,0.6172839506172838,0.052400614212940684
The Film Department,1,0.024976422728945343,0.6172839506172838,0.052400614212940684
Carnaby International,1,0.023604403897874875,0.6172839506172838,0.05235154961682079
Eigerwand Pictures,1,0.023604403897874875,0.6172839506172838,0.05235154961682079
Molinare Studios,1,0.023604403897874875,0.6172839506172838,0.05235154961682079
Inferno Entertainment,1,0.023592477143851966,0.6172839506172838,0.05235112310564186
ELC Productions Ltd.,1,0.023441874894644398,0.6172839506172838,0.05234573743719128
Wildgaze Films,1,0.023441874894644398,0.6172839506172838,0.05234573743719128
Alan Greenspan Productions,1,0.023441874894644398,0.6172839506172838,0.05234573743719128
Eurasia Investments,1,0.02329910893361709,0.6172839506172838,0.052340632001275346
Steelwork Films,1,0.02261865036726152,0.6172839506172838,0.05231629820644798
Mediaworks,1,0.02261865036726152,0.6172839506172838,0.05231629820644798
Kaleidoscope Films,1,0.022614013345557342,0.6172839506172838,0.052316132382486995
Fipex Holding,1,0.0513596698017227,0.6049382716049381,0.05231395354715953
Ex3 Productions,1,0.0513596698017227,0.6049382716049381,0.05231395354715953
SW7D Productions,1,0.02250130447566658,0.6172839506172838,0.05231210181449835
Smoke House,1,0.02176746097850502,0.6172839506172838,0.05228585892774778
Toledo Productions,1,0.02157197152370159,0.6172839506172838,0.05227886805347665
Michael Phillips Productions,1,0.021523658770540483,0.6172839506172838,0.052277140347072336
Michael Obel Productions,1,0.02131135837143565,0.6172839506172838,0.05226954829869641
Round Films,1,0.021125536341010977,0.6172839506172838,0.0522629031399956
Rachael Horovitz Productions,1,0.021125536341010977,0.6172839506172838,0.0522629031399956
Brat Na Pont Productions,1,0.020224488525191976,0.6172839506172838,0.05223068088023741
Darkside Movie,1,0.019953494292804512,0.6172839506172838,0.052220989888931896
Laurel Productions,1,0.019953494292804512,0.6172839506172838,0.052220989888931896
Mysterious Arts,1,0.019532848191783986,0.6172839506172838,0.052205947215618234
Antares Produzione Cinematografica,1,0.01941605929979315,0.6172839506172838,0.052201770742462725
World Film Services,1,0.01874844653680727,0.6172839506172838,0.05217789632482458
Antietam Filmworks,1,0.01870911192101484,0.6172839506172838,0.05217648968448285
Turner Pictures,1,0.01870911192101484,0.6172839506172838,0.05217648968448285
JC 23 Entertainment,1,0.04690310204428394,0.6049382716049381,0.052154582777496655
Epoch Film Co.,1,0.017799260030203445,0.6172839506172838,0.05214395258328523
Simian Films,1,0.01737211444005251,0.6172839506172838,0.05212867748254278
Coproducción España-Argentina-Francia,1,0.017360337379673206,0.6172839506172838,0.05212825632453977
Mad Dog Productions,1,0.016602205218525113,0.6172839506172838,0.052101144853873425
WY Productions,1,0.016452132118941448,0.6172839506172838,0.052095778108277244
Hérodiade,1,0.016452132118941448,0.6172839506172838,0.052095778108277244
Vértigo Films,1,0.016452132118941448,0.6172839506172838,0.052095778108277244
Film Commission Torino-Piemonte,1,0.01639370286047077,0.6172839506172838,0.05209368862677485
Sentinel Productions,1,0.04496048585627267,0.6049382716049381,0.05208511311970313
Imperial Filmproduktion,1,0.016079046821616486,0.6172839506172838,0.05208243625099585
Indochina Productions,1,0.015676743413808657,0.6172839506172838,0.05206804952847081
Stratus Film Co.,1,0.015514513797865387,0.6172839506172838,0.05206224805519312
Eran Riklis Productions Ltd.,1,0.015438371951984156,0.6172839506172838,0.05205952515603796
UKFS,1,0.015274850793208864,0.6172839506172838,0.05205367749605642
Unanimous Pictures,1,0.015274850793208864,0.6172839506172838,0.05205367749605642
Embassy Films,1,0.013918608975924689,0.6172839506172838,0.05200517709977976
Polygram Pictures,1,0.013918608975924689,0.6172839506172838,0.05200517709977976
New Redemption Pictures,1,0.04229589722516235,0.6049382716049381,0.05198982509445855
Inferno International,1,0.04224789778427855,0.6049382716049381,0.05198810859237592
Leverage Communications,1,0.04224789778427855,0.6049382716049381,0.05198810859237592
West Eleven Films,1,0.012370888100986646,0.6172839506172838,0.05194982924454959
Infinity Features Entertainment,1,0.04116081210068829,0.6049382716049381,0.05194923345538421
DeBart,1,0.04039717956844966,0.6049382716049381,0.05192192528662601
Scholastic Productions,1,0.039968450010674554,0.6049382716049381,0.0519065935418128
Be Good Productions,1,0.03964107001211398,0.6049382716049381,0.05189488614608079
Viz Media,1,0.01033715722148629,0.6172839506172838,0.05187710124551667
On My Own,1,0.03906265377323055,0.6049382716049381,0.05187420147433481
CG Cinéma,1,0.038943577701615356,0.6049382716049381,0.051869943209630974
Sirena Film,1,0.038943577701615356,0.6049382716049381,0.051869943209630974
ARTE France Cinéma,1,0.038943577701615356,0.6049382716049381,0.051869943209630974
Poisson Rouge Pictures,1,0.038943577701615356,0.6049382716049381,0.051869943209630974
Detailfilm,1,0.038943577701615356,0.6049382716049381,0.051869943209630974
Vortex Sutra,1,0.038943577701615356,0.6049382716049381,0.051869943209630974
Tiny Ponies,1,0.009744178924203028,0.6172839506172838,0.051855895821797116
Playtone Productions,1,0.037519911082254206,0.6049382716049381,0.05181903164332701
AR-TL,1,0.037513331524430704,0.6049382716049381,0.051818796352571556
Golar Productions,1,0.036434729641060475,0.6049382716049381,0.05178022460371268
Material Pictures,1,0.03568518571755819,0.6049382716049381,0.05175342025595305
Aura Film Partnership,1,0.03568518571755819,0.6049382716049381,0.05175342025595305
Fierce Entertainment,1,0.03568518571755819,0.6049382716049381,0.05175342025595305
Radical Media,1,0.03496681288440066,0.6049382716049381,0.05172773061370895
Pistolero Productions LLC,1,0.03466660402277786,0.6049382716049381,0.05171699488165223
AR Films,1,0.005763156541264449,0.6172839506172838,0.0517135309715926
Media Talent Group,1,0.005763156541264449,0.6172839506172838,0.0517135309715926
Aldamisa Entertainment,1,0.005763156541264449,0.6172839506172838,0.0517135309715926
Beambright,1,0.004888110163214601,0.6172839506172838,0.05168223854604207
Schroeder Hoffman Productions,1,0.033578348640018976,0.6049382716049381,0.05167807791519289
Steve White Entertainment,1,0.004759081204923546,0.6172839506172838,0.051677624357385946
Monkey Dance Productions,1,0.03351525102861639,0.6049382716049381,0.05167582148929735
CLT,1,0.004236274414015008,0.6172839506172838,0.05165892832824715
Escima,1,0.004236274414015008,0.6172839506172838,0.05165892832824715
Hand Made Films,1,0.004164828771045891,0.6172839506172838,0.05165637336942485
Joseph Nittolo Entertainment,1,0.06166660631343874,0.5925925925925924,0.05165238992311433
Sony Music Entertainment Japan,1,0.03216524412565067,0.6049382716049381,0.05162754405902229
Laura Bickford Productions,1,0.031671154145581304,0.6049382716049381,0.05160987496821245
Medienproduktion Poseidon Filmgesellschaft,1,0.031671154145581304,0.6049382716049381,0.05160987496821245
Strela,1,0.0027729737915742152,0.6172839506172838,0.05160659941524963
Roven Productions,1,0.031537147003328554,0.6049382716049381,0.051605082755333945
MetraFilms,1,0.002330980680726344,0.6172839506172838,0.051590793354151614
KirchMedia,1,0.030569809272125936,0.6049382716049381,0.051570489910091465
Myriapod Productions,1,0.0002614451704245771,0.6172839506172838,0.05151678495013467
VIP 4 Medienfonds,1,0.027818161602893916,0.6049382716049381,0.05147208857732712
Loofah Productions,1,0.05474343195292145,0.5925925925925924,0.051404811139081644
Calimari Productions,1,0.024097717559746025,0.6049382716049381,0.051339042236978216
Artemis Films,1,0.024070414135402275,0.6049382716049381,0.05133806584258932
Hermetof Pictures,1,0.024070414135402275,0.6049382716049381,0.05133806584258932
Kalkronkie,1,0.024070414135402275,0.6049382716049381,0.05133806584258932
Synchronistic Pictures,1,0.024070414135402275,0.6049382716049381,0.05133806584258932
Lonely Dragon,1,0.024070414135402275,0.6049382716049381,0.05133806584258932
Magna Films,1,0.024070414135402275,0.6049382716049381,0.05133806584258932
First Knight Productions,1,0.052838479381890305,0.5925925925925924,0.05133668836524751
Saban Brands,1,0.08092852641653826,0.5802469135802468,0.051311064362295024
Turman-Foster Company,1,0.022535974219774626,0.6049382716049381,0.051283192926106266
Morabito Picture Company,1,0.051103154077794456,0.5925925925925924,0.05127463161117537
Number 13,1,0.051103154077794456,0.5925925925925924,0.05127463161117537
Oceana Media Finance,1,0.051103154077794456,0.5925925925925924,0.05127463161117537
Red Dragon Productions,1,0.051103154077794456,0.5925925925925924,0.05127463161117537
Barbarian Films,1,0.051103154077794456,0.5925925925925924,0.05127463161117537
Gross Entertainment,1,0.021973279294717075,0.6049382716049381,0.051263070462324103
Micro Fusion 2003-2,1,0.020715107701478264,0.6049382716049381,0.05121807714322832
C.R.G. International,1,0.020715107701478264,0.6049382716049381,0.05121807714322832
Mythic International Entertainment,1,0.020189679531182902,0.6049382716049381,0.05119928737126474
Raindance Entertainment,1,0.020189679531182902,0.6049382716049381,0.05119928737126474
Kickstart Productions,1,0.020189679531182902,0.6049382716049381,0.05119928737126474
Colombia Pictures,1,0.02012634171370105,0.6049382716049381,0.051197022355389234
Le 12e Art,1,0.019710130722028214,0.6049382716049381,0.051182138285473695
Légende Films,1,0.019710130722028214,0.6049382716049381,0.051182138285473695
C2M Productions,1,0.019710130722028214,0.6049382716049381,0.051182138285473695
Nexus Factory,1,0.019710130722028214,0.6049382716049381,0.051182138285473695
Blagbuster,1,0.019710130722028214,0.6049382716049381,0.051182138285473695
Visionview Production,1,0.01954718745034218,0.6049382716049381,0.051176311291241054
Daniel Fried Productions,1,0.01872397684794941,0.6049382716049381,0.0511468725584676
Chickie The Cop Production,1,0.01872397684794941,0.6049382716049381,0.0511468725584676
Rhulen Entertainment,1,0.01872397684794941,0.6049382716049381,0.0511468725584676
Edko Films,1,0.0186645798026666,0.6049382716049381,0.05114474846806045
Arcade Pictures,1,0.018625892698913942,0.6049382716049381,0.05114336498331688
Tiberius Film,1,0.017829508589953903,0.6049382716049381,0.05111488558946488
Midnight Picture Show,1,0.0466119096137526,0.5925925925925924,0.05111402077208653
GreeneStreet Films,1,0.0466119096137526,0.5925925925925924,0.05111402077208653
Illusion Entertainment,1,0.046421196430554375,0.5925925925925924,0.05110720070147492
Chris Lee Productions,1,0.046421196430554375,0.5925925925925924,0.05110720070147492
NDE Productions,1,0.01714086212941798,0.6049382716049381,0.05109025898836406
Peninsula Films,1,0.04471570889900096,0.5925925925925924,0.051046210972304884
Cineroma SRL,1,0.04471570889900096,0.5925925925925924,0.051046210972304884
French Tax Credit,1,0.04471570889900096,0.5925925925925924,0.051046210972304884
Lightstream Entertainment,1,0.13049201870741658,0.5555555555555555,0.05102320087663681
Pandemonium,1,0.13049201870741658,0.5555555555555555,0.05102320087663681
Taeoo Entertainment,1,0.014562928711716381,0.6049382716049381,0.050998069829513513
Headline Pictures,1,0.014562928711716381,0.6049382716049381,0.050998069829513513
Beijing Poly-bona Film Publishing Company,1,0.014463027351472525,0.6049382716049381,0.050994497269296994
United Seven Creations,1,0.014033577175459605,0.6049382716049381,0.0509791397545439
Banana-Moon Sky Films,1,0.01305893926819568,0.6049382716049381,0.05094428584860608
Spice Factory,1,0.041820337925672066,0.5925925925925924,0.050942669968197234
South Pacific Pictures,1,0.041820337925672066,0.5925925925925924,0.050942669968197234
Eurofilm Stúdió,1,0.041820337925672066,0.5925925925925924,0.050942669968197234
Forgan-Smith Entertainment,1,0.041820337925672066,0.5925925925925924,0.050942669968197234
Dalian Wanda Group,1,0.041179408924970365,0.5925925925925924,0.05091974978528953
Face Productions,1,0.04088984571828103,0.5925925925925924,0.050909394751185284
Metropolis Films,1,0.04081812157550987,0.5925925925925924,0.05090682983296593
Motion Picture ETA Produktionsgesellschaft,1,0.04081812157550987,0.5925925925925924,0.05090682983296593
Foqus Arte Digital,1,0.04081812157550987,0.5925925925925924,0.05090682983296593
New Holland Pictures,1,0.06809828074204574,0.5802469135802468,0.05085224352989668
27 Films Production,1,0.06809828074204574,0.5802469135802468,0.05085224352989668
Bigelow Productions,1,0.009724207007148317,0.6049382716049381,0.0508250328997026
Zanuck Independent,1,0.03825997556874412,0.5925925925925924,0.050815348289276224
Wild Side Films,1,0.03825997556874412,0.5925925925925924,0.050815348289276224
Le Pacte,1,0.03825997556874412,0.5925925925925924,0.050815348289276224
Fairview Entertainment,1,0.03814876711653692,0.5925925925925924,0.05081137137753922
Michaels-Goldwyn,1,0.03794924289585125,0.5925925925925924,0.050804236216503255
Barwood Films,1,0.008518790238913353,0.6049382716049381,0.05078192613939418
Boy in the Box,1,0.008007394977393927,0.6049382716049381,0.05076363819654977
A2 Entertainment Group,1,0.008007394977393927,0.6049382716049381,0.05076363819654977
2 Bridges Productions,1,0.008007394977393927,0.6049382716049381,0.05076363819654977
Shooting Gallery,1,0.00784925234604578,0.6049382716049381,0.050757982877423884
Fida Attieh Productions,1,0.00784925234604578,0.6049382716049381,0.050757982877423884
IDG China Media,1,0.006974762967600037,0.6049382716049381,0.05072671037066746
Trailblazer Films,1,0.0063288662266792195,0.6049382716049381,0.05070361253701477
Screen East,1,0.0063288662266792195,0.6049382716049381,0.05070361253701477
Island Film Group,1,0.0063288662266792195,0.6049382716049381,0.05070361253701477
Roger Birnbaum Productions,1,0.06379006982916051,0.5802469135802468,0.050698178131045636
Cliffjack Motion Pictures,1,0.034796144724455184,0.5925925925925924,0.05069147866186735
Olive Bridge Entertainment,1,0.033220486838123724,0.5925925925925924,0.050635131754619984
LBI Productions,1,0.0326855931558061,0.5925925925925924,0.05061600348764895
Brothers K Productions,1,0.032256912335496345,0.5925925925925924,0.050600673485730226
The Universal Film Mfg. Co.,1,0.003193936686119576,0.6049382716049381,0.05059150470854432
Sayaka Producciones Audiovisuales,1,0.0028717228588870814,0.6049382716049381,0.05057998205962771
Telespan 2000,1,0.0028717228588870814,0.6049382716049381,0.05057998205962771
Vertice 360,1,0.0028717228588870814,0.6049382716049381,0.05057998205962771
Here Films,1,0.002671241295131859,0.6049382716049381,0.05057281266316435
Desertlands Entertainment,1,0.03114301408346346,0.5925925925925924,0.05056083950778693
Moguletta,1,0.03114301408346346,0.5925925925925924,0.05056083950778693
J.K. Livin Productions,1,0.03114301408346346,0.5925925925925924,0.05056083950778693
Flower Films,1,0.030978507731638398,0.5925925925925924,0.0505549566164383
Metro-Goldwyn-Mayer Pictures,1,0.030978507731638398,0.5925925925925924,0.0505549566164383
Sequence Film,1,0.0021518496080459933,0.6049382716049381,0.050554238761131964
Alliance,1,0.0021518496080459933,0.6049382716049381,0.050554238761131964
Movie Central Network,1,0.0021518496080459933,0.6049382716049381,0.050554238761131964
Admire Productions Ltd.,1,0.028185610760474836,0.5925925925925924,0.050455080172477476
Coral Productions,1,0.028185610760474836,0.5925925925925924,0.050455080172477476
Legendary East,1,0.05529765352150154,0.5802469135802468,0.050394481879375265
Le Vision Pictures,1,0.05529765352150154,0.5802469135802468,0.050394481879375265
Kava Productions,1,0.05529765352150154,0.5802469135802468,0.050394481879375265
Warner Bro. Japan,1,0.026299223682498027,0.5925925925925924,0.0503876213169496
4Kids Entertainment,1,0.026299223682498027,0.5925925925925924,0.0503876213169496
Creatures,1,0.026299223682498027,0.5925925925925924,0.0503876213169496
GAME FREAKS,1,0.026299223682498027,0.5925925925925924,0.0503876213169496
Universal Cartoon Studios,1,0.025440448655383117,0.5925925925925924,0.050356910769172085
Never Been Kissed Productions,1,0.02526470483654523,0.5925925925925924,0.05035062601615224
Bushwood Pictures,1,0.02526470483654523,0.5925925925925924,0.05035062601615224
Velocity Productions,1,0.02483473247340346,0.5925925925925924,0.05033524982752967
Nu-Image Films,1,0.024697070021248768,0.5925925925925924,0.050330326897564795
InVenture Entertainment,1,0.024697070021248768,0.5925925925925924,0.050330326897564795
Grosvenor Park Media Ltd.,1,0.024697070021248768,0.5925925925925924,0.050330326897564795
Gerard Butler Alan Siegel Entertainment,1,0.05234990369790158,0.5802469135802468,0.05028906776166628
LHF Film,1,0.05234990369790158,0.5802469135802468,0.05028906776166628
Nu Boyana Film Studios,1,0.05234990369790158,0.5802469135802468,0.05028906776166628
HBO Films,1,0.022087307557420062,0.5925925925925924,0.050236999504123185
Hobo Pictures India,1,0.020342655991202975,0.5925925925925924,0.050174609234742124
Firsttake Entertainment,1,0.020342655991202975,0.5925925925925924,0.050174609234742124
Salman Khan Human Productions,1,0.020342655991202975,0.5925925925925924,0.050174609234742124
Dreamland Productions,1,0.01997735824459291,0.5925925925925924,0.05016154586710092
Dead Crow Productions,1,0.04787301589865554,0.5802469135802468,0.05012897032949568
Fourth Kind Productions,1,0.04787301589865554,0.5802469135802468,0.05012897032949568
Crescent Film Enterprises,1,0.017658955311176776,0.5925925925925924,0.050078637745874566
Gama Entertainment Partners,1,0.0454214656911255,0.5802469135802468,0.05004130074502923
Dor Film Produktionsgesellschaft GmbH,1,0.015152464055196766,0.5925925925925924,0.04998900342135386
Bahr Productions Inc.,1,0.015152464055196766,0.5925925925925924,0.04998900342135386
Sullivan Bluth Studios,1,0.012538489281862013,0.5925925925925924,0.04989552539203177
Corvid Pictures,1,0.009813601962359735,0.5925925925925924,0.049798081032832064
Jadran Film,1,0.009530583501018645,0.5925925925925924,0.04978796004455865
Pin Hole Productions LLC,1,0.00832734947498227,0.5925925925925924,0.04974493134102466
Shawn Danielle Productions Ltd.,1,0.06565762683927101,0.5679012345679011,0.04973481489800693
Imaginary Forces,1,0.06565762683927101,0.5679012345679011,0.04973481489800693
Peter Frankfurt Productions,1,0.06565762683927101,0.5679012345679011,0.04973481489800693
Ten Thirteen Productions,1,0.03433650516989974,0.5802469135802468,0.049644892839640256
Crying Box Productions,1,0.03433650516989974,0.5802469135802468,0.049644892839640256
Wonder works studios entertainment group,1,0.034007398472566445,0.5802469135802468,0.0496331236956465
Abbolita Productions,1,0.06192537440451607,0.5679012345679011,0.049601346279222844
Starstream Entertainment,1,0.06192537440451607,0.5679012345679011,0.049601346279222844
Will Packer Productions,1,0.032795520508923856,0.5802469135802468,0.04958978587732638
Reel Chefs Catering,1,0.032795520508923856,0.5802469135802468,0.04958978587732638
Ubu Productions,1,0.03264929070660852,0.5802469135802468,0.049584556571409574
Masada Productions,1,0.003679953653176942,0.5925925925925924,0.049578736392498886
Cinecom Pictures,1,0.0030495345387552076,0.5925925925925924,0.049556192052337585
Master Productions,1,0.0030495345387552076,0.5925925925925924,0.049556192052337585
Immortal Thoughts,1,0.031705534946144726,0.5802469135802468,0.04955080703811283
Three Good Men,1,0.031705534946144726,0.5802469135802468,0.04955080703811283
Flavor Unit Entertainment,1,0.03087872473381041,0.5802469135802468,0.04952123958013243
logan films,1,0.002048936968692438,0.5925925925925924,0.04952040980610167
Avilon Audio,1,0.002048936968692438,0.5925925925925924,0.04952040980610167
Real Bean Entertainment,1,0.002048936968692438,0.5925925925925924,0.04952040980610167
Флагман-Трейд,1,0.0013996703801667815,0.5925925925925924,0.049497191463744594
Роскинопрокат,1,0.0013996703801667815,0.5925925925925924,0.049497191463744594
Gaylord Films,1,0.02919044500877633,0.5802469135802468,0.049460865217208
Muse Entertainment,1,0.02900999454328376,0.5802469135802468,0.04945441215037791
SGF Entertainment,1,0.02900999454328376,0.5802469135802468,0.04945441215037791
AMLF,1,0.02837201764048381,0.5802469135802468,0.049431597537079
Bavaria Entertainment,1,0.02837201764048381,0.5802469135802468,0.049431597537079
Red Om Films,1,0.05536759178429205,0.5679012345679011,0.049366834224127874
Miko Productions,1,0.026413927307220995,0.5802469135802468,0.04936157451028654
Breathless Associates,1,0.026413927307220995,0.5802469135802468,0.04936157451028654
Groucho III Film Partnership,1,0.026086056452759302,0.5802469135802468,0.04934984956111722
Riche-Ludwig Productions,1,0.026086056452759302,0.5802469135802468,0.04934984956111722
North Box Productions,1,0.02536495780278918,0.5802469135802468,0.049324062441274436
Constance Media,1,0.025073768853505367,0.5802469135802468,0.04931364926918988
Tall Trees Productions,1,0.02338936027571982,0.5802469135802468,0.04925341334188453
Lightning Pictures,1,0.023323888453504735,0.5802469135802468,0.04925107201212909
The Filmakers Group,1,0.023176349702119747,0.5802469135802468,0.04924579589704611
Disruption Entertainment,1,0.05195476121625403,0.5679012345679011,0.04924478841130492
Hands-on Producers,1,0.1090107580504911,0.5432098765432097,0.04922486345609641
42,1,0.1090107580504911,0.5432098765432097,0.04922486345609641
Andale Pictures,1,0.02137419140802628,0.5802469135802468,0.04918134913666541
Hercules Films,1,0.049998498537942186,0.5679012345679011,0.04917483074305564
Mr. Smith Productions,1,0.049906743296908376,0.5679012345679011,0.04917154949520302
Steamroller Productions,1,0.02034929821148193,0.5802469135802468,0.04914469805752881
Agent Two,1,0.019141677813563223,0.5802469135802468,0.04910151249349118
Warner Bros. Feature Animation,1,0.04757535531022152,0.5679012345679011,0.04908817701708892
Klasky-Csupo,1,0.017942576028339804,0.5802469135802468,0.049058631562511015
Moving Pictures Film and Television,1,0.017910590326074043,0.5802469135802468,0.04905748772575911
Odyssey Entertainment,1,0.016593428993512925,0.5802469135802468,0.049010384881874355
Principato-Young Entertainment,1,0.015554001588548947,0.5802469135802468,0.048973214046703885
Comedy Central Films,1,0.015554001588548947,0.5802469135802468,0.048973214046703885
High Sierra Carpeting,1,0.015554001588548947,0.5802469135802468,0.048973214046703885
Waterhorse Productions,1,0.015097843281519167,0.5802469135802468,0.0489569014257731
Albacore Productions Inc.,1,0.014743542795842663,0.5802469135802468,0.04894423132982316
Beijing Enlight Pictures,1,0.014653938965779706,0.5802469135802468,0.048941027018312794
Silver Screen Partners II,1,0.013464441942479585,0.5802469135802468,0.04889848956203859
FullDawa Films,1,0.013247897902640967,0.5802469135802468,0.04889074575735002
Daybreak Pictures,1,0.012963814179557024,0.5802469135802468,0.048880586674382866
Practical Pictures,1,0.041331769204178394,0.5679012345679011,0.048864900904767805
Matinee Pictures,1,0.041331769204178394,0.5679012345679011,0.048864900904767805
Dragon Pictures,1,0.012211405189341119,0.5802469135802468,0.04885367986932603
Wild Hogs Productions,1,0.039532012970877634,0.5679012345679011,0.04880054004418672
Silver Reel,1,0.03948332076173623,0.5679012345679011,0.048798798768103904
Virgin Produced,1,0.03931460558165265,0.5679012345679011,0.04879276536536727
SkyLand Entertainment,1,0.03931460558165265,0.5679012345679011,0.04879276536536727
American Filmworks,1,0.010427638325925715,0.5802469135802468,0.04878989080262843
Lorimar Productions,1,0.010427638325925715,0.5802469135802468,0.04878989080262843
Eclectic pictures,1,0.0374977424980108,0.5679012345679011,0.048727792748822
Jerry Lewis Productions,1,0.00833674884330155,0.5802469135802468,0.048715118761842195
Filmauro,1,0.03708621030301246,0.5679012345679011,0.04871307599677701
Venus Productions,1,0.007311284722162994,0.5802469135802468,0.04867844726594162
IndieProd Company Productions,1,0.03576657380346059,0.5679012345679011,0.04866588463875093
Pikachu Project 2001,1,0.035732530683907165,0.5679012345679011,0.04866466722695327
Shoakuken,1,0.035732530683907165,0.5679012345679011,0.04866466722695327
4 Kids Entertainment,1,0.035732530683907165,0.5679012345679011,0.04866466722695327
City on a Hill Productions,1,0.005897031396111223,0.5802469135802468,0.04862787232725817
TCF Vancouver Productions,1,0.034066050530878765,0.5679012345679011,0.04860507243583342
Glass Key,1,0.005185621058005014,0.5802469135802468,0.048602431669940466
Wildcard Productions,1,0.005185621058005014,0.5802469135802468,0.048602431669940466
Samuel Goldwyn,1,0.005124935951137712,0.5802469135802468,0.04860026151732193
Fanfare Films,1,0.004681780103616269,0.5802469135802468,0.0485844138757412
American International Productions,1,0.004681780103616269,0.5802469135802468,0.0485844138757412
Otis Productions,1,0.004681780103616269,0.5802469135802468,0.0485844138757412
Delphi IV Productions,1,0.0032758991778637104,0.5802469135802468,0.04853413834143174
СТВ,1,0.002716904818925939,0.5802469135802468,0.04851414821313796
Diaphana Films,1,0.03094275531954988,0.5679012345679011,0.048493380661174985
Walt Disney Animation Canada,1,0.030493869338601196,0.5679012345679011,0.048477328104999835
Dollface,1,0.03041413136402596,0.5679012345679011,0.04847447660513019
Redeemable Features,1,0.03041413136402596,0.5679012345679011,0.04847447660513019
3311 Productions,1,0.030094545878675334,0.5679012345679011,0.048463047948023294
Story Ink,1,0.030094545878675334,0.5679012345679011,0.048463047948023294
Profit,1,0.00042309689927859015,0.5802469135802468,0.04843211963116413
Atlas Film,1,0.029102104871565188,0.5679012345679011,0.04842755738762866
Panorama Media,1,0.02769093941206868,0.5679012345679011,0.04837709287376006
Reliance BIG Entertainment,1,0.027459053514384477,0.5679012345679011,0.04836880043078615
Sony Pictures Entertainment,1,0.027459053514384477,0.5679012345679011,0.04836880043078615
Fitzwilliam Productions,1,0.027239940313871922,0.5679012345679011,0.04836096475065974
80 Days Productions,1,0.027239940313871922,0.5679012345679011,0.04836096475065974
Spanknyce Films,1,0.027239940313871922,0.5679012345679011,0.04836096475065974
ASIG Productions,1,0.026793532981161515,0.5679012345679011,0.04834500083311839
Live Stock Films,1,0.025880530561339397,0.5679012345679011,0.04831235106624157
Prairie Oyster Productions,1,0.02447655039673585,0.5679012345679011,0.04826214350481702
ATO Pictures,1,0.02416482556829817,0.5679012345679011,0.048250995951692036
Great Oaks Entertainment,1,0.021886383875229082,0.5679012345679011,0.04816951687945078
Europa Corp,1,0.020513428588574214,0.5679012345679011,0.04812041879485829
Retro-juice Productions,1,0.02020988817306936,0.5679012345679011,0.04810956392351429
Unstoppable Entertainment,1,0.02020988817306936,0.5679012345679011,0.04810956392351429
Veneration Music,1,0.02020988817306936,0.5679012345679011,0.04810956392351429
WTC Productions,1,0.04879118448980574,0.5555555555555555,0.04810150742552166
Crystal Lake Entertainment,1,0.04879118448980574,0.5555555555555555,0.04810150742552166
Yannix Technology Corporation,1,0.04879118448980574,0.5555555555555555,0.04810150742552166
Evil Media Empire,1,0.01997989607403912,0.5679012345679011,0.04810133920444037
Camellia Entertainment,1,0.01997989607403912,0.5679012345679011,0.04810133920444037
Varsity Pictures,1,0.018960395329912016,0.5679012345679011,0.04806488096412927
Imperial Entertainment,1,0.018211352706053424,0.5679012345679011,0.04803809454328435
Bron Studios,1,0.016201739909410838,0.5679012345679011,0.0479662290280365
LightWorkers Media,1,0.04006881785808685,0.5555555555555555,0.04778958794868693
Berlanti Productions,1,0.039351924555127725,0.5555555555555555,0.04776395121573969
Racing Pictures,1,0.039191247575580894,0.5555555555555555,0.047758205266100584
Miracle Pictures,1,0.008661747668554574,0.5679012345679011,0.047696592295896255
Vijaya Productions,1,0.005079665808314032,0.5679012345679011,0.04756849390849732
SLB Films Pvt. Ltd.,1,0.004569224408616636,0.5679012345679011,0.04755024007658783
Jürgen Brüning Filmproduktion,1,0.003717902732454159,0.5679012345679011,0.04751979606717402
Hustler White Productions,1,0.003717902732454159,0.5679012345679011,0.04751979606717402
Dangerous to Know Swell Co.,1,0.003717902732454159,0.5679012345679011,0.04751979606717402
Ren Film,1,0.003626777597222488,0.5679012345679011,0.04751653735245724
Darren Star Productions,1,0.031923123360241036,0.5555555555555555,0.047498290772874124
